Date,Average temperature [°C],Snow depth [cm],Cloud cover [1/8],Direct solar radiation mean [W/m2]
2014-08-03,17.3,-1,0.0,348.4
2014-08-04,21.0,-1,0.0,366.3
2014-08-05,23.6,-1,1.0,421.9
2014-08-06,21.7,-1,0.0,355.8
2014-08-07,21.0,-1,0.0,240.5
2014-08-08,19.3,-1,0.0,349.6
2014-08-09,14.6,-1,7.0,73.1
2015-07-09,15.5,-1,1.0,178.8
2015-07-10,10.3,-1,7.0,91.1
2015-07-11,9.0,-1,3.0,187.2
2015-07-12,9.1,-1,7.0,15.2
2015-07-13,8.3,-1,1.0,25.6
2015-07-14,8.3,-1,1.0,154.3
2015-07-15,8.8,-1,8.0,370.9
2015-07-16,11.4,-1,0.0,108.0
2015-07-17,12.2,-1,7.0,109.1
2015-07-18,14.1,-1,0.0,221.2
2015-07-19,13.5,-1,7.0,174.4
2015-07-20,12.9,-1,7.0,74.1
2015-07-21,9.9,-1,8.0,327.5
2015-07-22,10.5,-1,7.0,57.9
2015-07-23,11.5,-1,7.0,8.3
2015-07-24,12.1,-1,7.0,238.6
2015-07-25,11.1,-1,8.0,348.2
2015-07-26,12.6,-1,1.0,7.6
2015-07-27,9.9,-1,8.0,278.6
2015-07-28,14.4,-1,7.0,265.8
2015-07-29,15.2,-1,7.0,198.8
2015-07-30,15.1,-1,8.0,86.8
2015-07-31,14.2,-1,7.0,72.7
2015-08-01,11.5,-1,7.0,316.8
2015-08-02,12.2,-1,0.0,241.4
2015-08-03,12.7,-1,7.0,333.1
2015-08-04,12.0,-1,3.0,417.2
2015-08-05,13.7,-1,8.0,383.9
2015-08-06,14.1,-1,5.0,150.1
2015-08-07,14.4,-1,7.0,371.3
2015-08-08,15.5,-1,7.0,111.2
2015-08-09,12.3,-1,8.0,346.1
2016-07-09,13.1,-1,7.0,417.9
2016-07-10,14.3,-1,8.0,120.0
2016-07-11,18.1,-1,0.0,52.4
2016-07-12,15.4,-1,7.0,330.6
2016-07-13,15.2,-1,7.0,363.6
2016-07-14,17.4,-1,3.0,436.9
2016-07-15,17.8,-1,0.0,0.8
2016-07-16,15.9,-1,7.0,212.6
2016-07-17,14.9,-1,7.0,83.8
2016-07-18,13.9,-1,7.0,238.6
2016-07-19,13.7,-1,3.0,498.0
2016-07-20,14.7,-1,0.0,323.8
2016-07-21,17.0,-1,0.0,69.4
2016-07-22,18.8,-1,0.0,0.7
2016-07-23,17.3,-1,0.0,1.9
2016-07-24,19.4,-1,0.0,200.4
2016-07-25,18.4,-1,3.0,350.4
2016-07-26,19.4,-1,0.0,367.5
2016-07-27,17.1,-1,0.0,375.1
2016-07-28,16.2,-1,0.0,172.5
2016-07-29,17.8,-1,7.0,172.5
2016-07-30,17.3,-1,0.0,309.2
2016-07-31,14.7,-1,7.0,202.6
2016-08-01,15.3,-1,7.0,50.3
2016-08-02,13.0,-1,1.0,338.0
2016-08-03,13.8,-1,7.0,389.2
2016-08-04,14.6,-1,8.0,54.8
2016-08-05,13.8,-1,1.0,49.3
2016-08-06,14.3,-1,7.0,88.4
2016-08-07,15.4,-1,0.0,61.4
2016-08-08,16.8,-1,1.0,157.6
2016-08-09,15.3,-1,8.0,183.7
2017-07-09,15.4,-1,0.0,507.1
2017-07-10,15.1,-1,0.0,491.6
2017-07-11,16.8,-1,7.0,4.5
2017-07-12,15.0,-1,7.0,109.6
2017-07-13,16.4,-1,7.0,17.3
2017-07-14,15.8,-1,1.0,415.3
2017-07-15,13.4,-1,7.0,448.3
2017-07-16,15.7,-1,0.0,531.1
2017-07-17,15.6,-1,0.0,164.0
2017-07-18,13.3,-1,7.0,271.4
2017-07-19,12.4,-1,5.0,22.4
2017-07-20,11.5,-1,5.0,112.2
2017-07-21,10.4,-1,7.0,382.6
2017-07-22,11.9,-1,8.0,345.4
2017-07-23,13.9,-1,7.0,359.3
2017-07-24,15.1,-1,7.0,143.2
2017-07-25,17.2,-1,7.0,62.0
2017-07-26,17.6,-1,0.0,324.4
2017-07-27,16.2,-1,0.0,416.6
2017-07-28,17.5,-1,0.0,146.4
2017-07-29,18.0,-1,0.0,138.6
2017-07-30,17.0,-1,7.0,428.2
2017-07-31,15.4,-1,0.0,94.3
2017-08-01,13.4,-1,0.0,282.6
2017-08-02,14.6,-1,7.0,102.9
2017-08-03,12.6,-1,3.0,400.4
2017-08-04,11.1,-1,0.0,103.3
2017-08-05,12.5,-1,7.0,319.1
2017-08-06,10.4,-1,7.0,57.1
2017-08-07,10.5,-1,8.0,91.1
2017-08-08,13.1,-1,0.0,378.1
2017-08-09,13.6,-1,8.0,248.8
2018-07-09,18.6,-1,0.0,186.3
2018-07-10,19.5,-1,0.0,60.1
2018-07-11,21.6,-,0.0,183.7
2018-07-12,20.7,-1,0.0,232.6
2018-07-13,19.6,-1,0.0,251.0
2018-07-14,17.1,-1,1.0,390.2
2018-07-15,17.3,-1,0.0,440.8
2018-07-16,19.9,-1,0.0,434.1
2018-07-17,23.3,-,0.0,455.3
2018-07-18,25.0,-1,0.0,472.3
2018-07-19,24.1,-1,0.0,390.0
2018-07-20,23.5,-1,0.0,37.5
2018-07-21,18.8,-1,0.0,238.4
2018-07-22,20.5,-1,7.0,425.8
2018-07-23,20.6,-1,0.0,430.5
2018-07-24,21.3,-1,7.0,363.8
2018-07-25,22.9,-,1.0,438.9
2018-07-26,17.4,-1,0.0,354.8
2018-07-27,15.4,-1,0.0,378.8
2018-07-28,16.1,-1,0.0,210.3
2018-07-29,19.2,-1,0.0,138.2
2018-07-30,22.1,-1,0.0,343.5
2018-07-31,23.6,-1,1.0,335.5
2018-08-01,24.2,-,0.0,359.8
2018-08-02,19.9,-,0.0,329.3
2018-08-03,15.5,-1,7.0,266.8
2018-08-04,13.6,-1,8.0,186.8
2018-08-05,14.0,-1,3.0,209.6
2018-08-06,11.8,-1,8.0,312.7
2018-08-07,10.1,-1,7.0,246.3
2018-08-08,15.6,-1,5.0,443.6
2018-08-09,18.6,-1,0.0,223.2
2014-08-09,14.6,-1,7.0,73.1
2014-08-10,10.4,-1,7.0,283.0
2014-08-11,12.4,-1,7.0,77.4
2014-08-12,14.7,-1,1.0,269.8
2014-08-13,16.1,-1,7.0,237.7
2014-08-14,13.6,-1,1.0,23.3
2014-08-15,12.6,-1,0.0,226.2
2014-08-16,10.4,-1,7.0,169.5
2014-08-17,8.5,-1,7.0,296.8
2014-08-18,10.9,-1,1.0,18.6
2014-08-19,12.5,-1,7.0,64.7
2014-08-20,12.1,-1,7.0,105.7
2014-08-21,9.7,-1,7.0,176.6
2014-08-22,8.6,-1,8.0,225.6
2014-08-23,9.2,-1,8.0,55.5
2014-08-24,10.9,-1,8.0,325.2
2014-08-25,11.6,-1,7.0,1.3
2014-08-26,11.8,-1,7.0,69.8
2014-08-27,12.1,-1,8.0,82.1
2014-08-28,10.7,-1,7.0,77.9
2014-08-29,8.0,-1,1.0,115.1
2014-08-30,9.1,-1,7.0,98.8
2014-08-31,8.9,-1,7.0,247.3
2014-09-01,8.8,-1,0.0,6.7
2014-09-02,9.9,-1,0.0,59.6
2014-09-03,12.4,-1,3.0,170.9
2014-09-04,12.6,-1,7.0,272.5
2014-09-05,10.8,-1,5.0,388.2
2014-09-06,7.6,-1,8.0,269.2
2014-09-07,9.9,-1,5.0,344.1
2014-09-08,10.2,-1,7.0,310.6
2014-09-09,13.4,-1,7.0,35.6
2015-08-09,12.3,-1,8.0,346.1
2015-08-10,12.5,-1,8.0,436.2
2015-08-11,14.9,-1,1.0,366.6
2015-08-12,15.1,-1,7.0,133.8
2015-08-13,11.6,-1,0.0,384.6
2015-08-14,11.3,-1,0.0,391.0
2015-08-15,10.9,-1,0.0,446.6
2015-08-16,10.2,-1,0.0,476.5
2015-08-17,12.4,-1,0.0,468.3
2015-08-18,14.3,-1,0.0,447.9
2015-08-19,15.5,-1,0.0,452.9
2015-08-20,14.3,-1,0.0,451.5
2015-08-21,14.3,-1,0.0,429.1
2015-08-22,14.2,-1,0.0,307.4
2015-08-23,14.8,-1,0.0,-0.7
2015-08-24,15.5,-1,0.0,292.9
2015-08-25,13.5,-1,0.0,180.2
2015-08-26,11.9,-1,0.0,61.9
2015-08-27,11.2,-1,8.0,137.2
2015-08-28,10.5,-1,7.0,42.8
2015-08-29,10.0,-1,8.0,337.3
2015-08-30,11.2,-1,1.0,151.6
2015-08-31,12.0,-1,1.0,337.2
2015-09-01,8.6,-1,8.0,12.8
2015-09-02,5.4,-1,7.0,2.0
2015-09-03,6.7,-1,0.0,1.1
2015-09-04,9.8,-1,7.0,215.8
2015-09-05,9.4,-1,8.0,75.9
2015-09-06,10.2,-1,7.0,34.8
2015-09-07,9.6,-1,7.0,0.5
2015-09-08,7.4,-1,8.0,118.4
2015-09-09,9.7,-1,8.0,228.0
2016-08-09,15.3,-1,8.0,183.7
2016-08-10,12.1,-1,5.0,144.5
2016-08-11,11.3,-1,7.0,265.0
2016-08-12,9.9,-1,1.0,368.3
2016-08-13,10.6,-1,7.0,42.8
2016-08-14,10.6,-1,8.0,156.6
2016-08-15,11.5,-1,8.0,205.8
2016-08-16,10.7,-1,8.0,0.4
2016-08-17,10.5,-1,8.0,118.7
2016-08-18,14.0,-1,8.0,12.8
2016-08-19,13.2,-1,0.0,199.7
2016-08-20,15.3,-1,3.0,379.3
2016-08-21,14.2,-1,7.0,137.6
2016-08-22,14.3,-1,8.0,11.7
2016-08-23,12.7,-1,8.0,195.2
2016-08-24,9.3,-1,8.0,78.4
2016-08-25,8.3,-1,0.0,31.1
2016-08-26,9.8,-1,8.0,8.3
2016-08-27,5.5,-1,7.0,342.1
2016-08-28,6.3,-1,5.0,182.9
2016-08-29,7.9,-1,8.0,0.5
2016-08-30,8.1,-1,0.0,98.0
2016-08-31,8.8,-1,8.0,320.6
2016-09-01,13.0,-1,8.0,105.2
2016-09-02,8.9,-1,0.0,253.5
2016-09-03,6.6,-1,7.0,45.5
2016-09-04,6.3,-1,0.0,254.6
2016-09-05,7.1,-1,8.0,165.7
2016-09-06,6.1,-1,0.0,233.5
2016-09-07,7.9,-1,7.0,208.8
2016-09-08,7.9,-1,7.0,399.7
2016-09-09,6.1,-1,8.0,323.3
2017-08-09,13.6,-1,8.0,248.8
2017-08-10,12.3,-1,0.0,257.6
2017-08-11,13.6,-1,5.0,434.6
2017-08-12,15.3,-1,1.0,141.5
2017-08-13,13.7,-1,8.0,135.6
2017-08-14,10.4,-1,7.0,463.1
2017-08-15,10.7,-1,7.0,332.5
2017-08-16,12.8,-1,5.0,10.4
2017-08-17,13.2,-1,7.0,63.7
2017-08-18,12.7,-1,0.0,40.3
2017-08-19,14.8,-1,7.0,17.2
2017-08-20,14.9,-1,7.0,170.8
2017-08-21,13.2,-1,8.0,40.5
2017-08-22,9.7,-1,8.0,49.8
2017-08-23,7.3,-1,8.0,25.3
2017-08-24,7.9,-1,8.0,170.8
2017-08-25,7.4,-1,7.0,4.0
2017-08-26,7.3,-1,8.0,101.1
2017-08-27,7.4,-1,8.0,76.8
2017-08-28,6.4,-1,8.0,95.5
2017-08-29,11.2,-1,1.0,120.3
2017-08-30,11.8,-1,7.0,25.2
2017-08-31,11.0,-1,0.0,0.7
2017-09-01,7.7,-1,7.0,75.0
2017-09-02,6.9,-1,8.0,6.2
2017-09-03,8.2,-1,0.0,92.3
2017-09-04,8.6,-1,0.0,197.0
2017-09-05,7.4,-1,0.0,154.6
2017-09-06,7.3,-1,0.0,104.5
2017-09-07,6.5,-1,0.0,0.3
2017-09-08,9.6,-1,0.0,5.5
2017-09-09,7.0,-1,8.0,0.4
2018-08-09,18.6,-1,0.0,223.2
2018-08-10,17.0,-1,1.0,192.9
2018-08-11,16.4,-1,7.0,300.7
2018-08-12,13.8,-1,0.0,79.4
2018-08-13,11.9,-1,7.0,198.8
2018-08-14,8.7,-1,9.0,298.3
2018-08-15,9.7,-1,7.0,35.4
2018-08-16,10.2,-1,0.0,321.0
2018-08-17,17.1,-1,8.0,356.7
2018-08-18,16.9,-1,5.0,155.6
2018-08-19,13.7,-1,7.0,170.1
2018-08-20,10.7,-1,3.0,47.2
2018-08-21,10.2,-1,5.0,372.1
2018-08-22,9.0,-1,0.0,358.9
2018-08-23,8.9,-1,7.0,66.2
2018-08-24,9.6,-1,0.0,210.4
2018-08-25,14.6,-1,7.0,32.4
2018-08-26,12.6,-1,7.0,17.1
2018-08-27,10.6,-1,5.0,182.5
2018-08-28,9.1,-,0.0,3.8
2018-08-29,10.8,-1,7.0,273.6
2018-08-30,12.5,0,0.0,2.3
2018-08-31,12.2,-1,8.0,39.5
2018-09-01,9.2,-1,0.0,4.2
2018-09-02,13.0,-1,5.0,103.2
2018-09-03,13.4,-1,1.0,297.6
2018-09-04,11.4,-1,0.0,0.7
2018-09-05,10.0,-,8.0,19.0
2018-09-06,9.3,-1,8.0,136.6
2018-09-07,6.6,-1,0.0,74.7
2018-09-08,5.5,-,0.0,94.5
2018-09-09,7.2,-1,0.0,16.8
2014-09-09,13.4,-1,7.0,35.6
2014-09-10,11.6,-1,0.0,33.0
2014-09-11,12.3,-1,0.0,181.0
2014-09-12,9.1,-1,8.0,95.5
2014-09-13,7.7,-1,7.0,316.8
2014-09-14,8.2,-1,5.0,228.1
2014-09-15,5.8,-1,0.0,293.4
2014-09-16,5.8,-1,0.0,298.3
2014-09-17,6.5,-1,5.0,317.3
2014-09-18,6.4,-1,1.0,308.7
2014-09-19,6.1,-1,8.0,178.4
2014-09-20,8.0,-1,9.0,207.9
2014-09-21,3.3,-1,8.0,55.9
2014-09-22,-1.3,-1,0.0,0.5
2014-09-23,0.1,-1,0.0,17.8
2014-09-24,0.9,0,7.0,200.9
2014-09-25,1.3,0,9.0,3.4
2014-09-26,4.7,-1,0.0,0.9
2014-09-27,6.6,-1,8.0,261.6
2014-09-28,6.0,-1,8.0,236.4
2014-09-29,5.0,-1,7.0,175.5
2014-09-30,3.7,-1,8.0,221.0
2014-10-01,1.7,-1,0.0,245.2
2014-10-02,5.3,-1,8.0,108.5
2014-10-03,1.0,-1,7.0,41.1
2014-10-04,2.8,-1,3.0,1.3
2014-10-05,3.4,-1,8.0,0.3
2014-10-06,3.9,-1,8.0,0.1
2014-10-07,1.8,-1,8.0,34.4
2014-10-08,1.7,-1,8.0,0.4
2014-10-09,-0.4,-1,7.0,1.5
2015-09-09,9.7,-1,8.0,228.0
2015-09-10,8.9,-1,0.0,283.2
2015-09-11,10.5,-1,0.0,246.3
2015-09-12,10.3,-1,0.0,318.1
2015-09-13,8.8,-1,0.0,215.8
2015-09-14,8.9,-1,0.0,29.3
2015-09-15,9.9,-1,8.0,97.8
2015-09-16,9.8,-1,0.0,0.4
2015-09-17,10.8,-1,9.0,0.6
2015-09-18,10.4,-1,7.0,18.1
2015-09-19,11.6,-1,8.0,27.7
2015-09-20,11.4,-1,8.0,211.8
2015-09-21,9.6,-1,8.0,2.6
2015-09-22,9.1,-1,7.0,194.8
2015-09-23,10.1,-1,7.0,14.2
2015-09-24,11.3,-1,7.0,84.6
2015-09-25,10.7,-1,7.0,80.8
2015-09-26,9.7,-1,5.0,203.2
2015-09-27,8.0,-1,7.0,155.8
2015-09-28,5.9,-1,7.0,25.5
2015-09-29,4.7,-1,0.0,326.0
2015-09-30,7.9,-1,8.0,134.1
2015-10-01,4.2,-1,7.0,27.0
2015-10-02,1.4,-1,3.0,140.2
2015-10-03,1.4,-1,8.0,316.6
2015-10-04,-0.5,1,0.0,6.8
2015-10-05,0.0,6,8.0,275.5
2015-10-06,-1.3,6,0.0,320.0
2015-10-07,-3.8,6,0.0,306.7
2015-10-08,-3.2,6,0.0,304.5
2015-10-09,-1.4,6,0.0,227.6
2016-09-09,6.1,-1,8.0,323.3
2016-09-10,6.5,-1,0.0,86.7
2016-09-11,10.4,-1,8.0,161.9
2016-09-12,9.8,-1,8.0,241.1
2016-09-13,5.8,-1,0.0,366.9
2016-09-14,7.7,-1,0.0,383.0
2016-09-15,9.1,-1,5.0,8.5
2016-09-16,6.0,-1,0.0,173.1
2016-09-17,5.9,-1,8.0,2.8
2016-09-18,3.6,-1,0.0,203.2
2016-09-19,5.9,-1,5.0,27.6
2016-09-20,8.6,-1,8.0,288.0
2016-09-21,10.3,-1,8.0,299.6
2016-09-22,8.0,-1,8.0,90.1
2016-09-23,7.2,-1,8.0,24.1
2016-09-24,6.5,-1,8.0,6.4
2016-09-25,7.4,-1,8.0,15.1
2016-09-26,10.0,-1,7.0,53.0
2016-09-27,11.1,-1,8.0,109.2
2016-09-28,11.3,-1,8.0,1.5
2016-09-29,8.3,-1,8.0,8.8
2016-09-30,7.4,-1,7.0,105.8
2016-10-01,6.4,-1,7.0,236.7
2016-10-02,4.2,-1,0.0,185.6
2016-10-03,2.7,-1,0.0,303.9
2016-10-04,0.6,-1,7.0,184.1
2016-10-05,0.7,-1,0.0,254.7
2016-10-06,4.4,-1,7.0,212.1
2016-10-07,5.0,-1,7.0,233.7
2016-10-08,4.4,-1,7.0,158.6
2016-10-09,3.4,-1,8.0,-0.1
2017-09-09,7.0,-1,8.0,0.4
2017-09-10,6.3,-1,8.0,0.9
2017-09-11,7.6,-1,8.0,156.3
2017-09-12,8.2,-1,7.0,46.9
2017-09-13,6.8,-1,8.0,149.6
2017-09-14,5.8,-1,8.0,18.3
2017-09-15,5.2,-1,8.0,88.2
2017-09-16,5.6,-1,8.0,100.2
2017-09-17,4.8,-1,8.0,291.4
2017-09-18,4.9,-1,8.0,49.5
2017-09-19,4.8,-1,8.0,10.5
2017-09-20,3.6,-1,8.0,19.5
2017-09-21,4.8,-1,7.0,6.9
2017-09-22,7.3,-1,8.0,2.1
2017-09-23,6.6,-1,3.0,156.4
2017-09-24,8.5,-1,8.0,271.3
2017-09-25,8.5,-1,8.0,191.7
2017-09-26,7.6,-1,7.0,0.9
2017-09-27,6.4,-1,8.0,65.2
2017-09-28,5.7,-1,7.0,70.1
2017-09-29,5.3,-1,8.0,235.2
2017-09-30,4.3,-1,8.0,0.2
2017-10-01,3.9,-1,8.0,0.4
2017-10-02,3.7,-1,7.0,0.0
2017-10-03,4.7,-1,7.0,0.4
2017-10-04,4.2,-1,8.0,54.7
2017-10-05,5.8,-1,8.0,0.6
2017-10-06,5.6,-1,8.0,7.5
2017-10-07,5.0,-1,8.0,4.7
2017-10-08,3.9,-1,8.0,0.8
2017-10-09,4.2,-,8.0,0.9
2018-09-09,7.2,-1,0.0,16.8
2018-09-10,9.7,-1,0.0,13.1
2018-09-11,11.0,-1,0.0,2.9
2018-09-12,9.8,-1,7.0,127.1
2018-09-13,10.6,-1,8.0,280.9
2018-09-14,9.0,-1,7.0,80.4
2018-09-15,9.2,-1,7.0,9.9
2018-09-16,7.0,-1,7.0,323.1
2018-09-17,6.3,-1,3.0,3.8
2018-09-18,5.9,-1,7.0,54.1
2018-09-19,5.9,-,0.0,265.4
2018-09-20,9.2,-,7.0,92.5
2018-09-21,10.1,-1,0.0,54.0
2018-09-22,11.0,-1,8.0,65.9
2018-09-23,9.0,-1,7.0,258.2
2018-09-24,5.1,-,0.0,192.3
2018-09-25,2.0,-,7.0,318.0
2018-09-26,2.4,-1,0.0,-0.1
2018-09-27,3.5,-1,7.0,232.4
2018-09-28,0.4,-1,7.0,148.3
2018-09-29,-0.6,-1,0.0,208.2
2018-09-30,3.2,-1,8.0,13.6
2018-10-01,2.0,-1,5.0,162.0
2018-10-02,-1.2,-1,8.0,85.3
2018-10-03,-2.6,-1,7.0,0.2
2018-10-04,-2.7,-,0.0,253.2
2018-10-05,-1.7,-1,0.0,22.1
2018-10-06,-1.3,11,8.0,25.2
2018-10-07,-3.3,11,8.0,45.7
2018-10-08,-2.9,8,0.0,24.1
2018-10-09,3.9,3,7.0,0.6
2005-01-01,-5.8,31,,44.8
2005-01-02,-1.6,31,,0.1
2005-01-03,-3.9,31,,45.4
2005-01-04,-4.3,34,,1.6
2005-01-05,-4.1,33,,0.2
2005-01-06,-6.3,36,,0.2
2005-01-07,-7.9,36,,0
2005-01-08,-6.6,40,,0.2
2005-01-09,-9.9,38,,0.2
2005-01-10,-16.8,38,,0.2
2005-01-11,-6.1,38,,58.1
2005-01-12,-4.1,38,,0
2005-01-13,-1.2,44,,0.1
2005-01-14,-6.8,48,,0.7
2005-01-15,-18.1,48,,-
2005-01-16,-24.8,48,,-
2005-01-17,-7.5,50,,-
2005-01-18,0.4,46,,-
2005-01-19,0.6,38,,-
2005-01-20,-2.2,38,,-
2005-01-21,-4.6,39,,0.4
2005-01-22,-8.2,40,,0.5
2005-01-23,-9.1,40,,0.7
2005-01-24,-13.4,40,,0.4
2005-01-25,-10.1,41,,19.8
2005-01-26,-6.3,41,,0.7
2005-01-27,-13.1,44,,9
2005-01-28,-18.6,46,,1.9
2005-01-29,-20.3,46,,30.3
2005-01-30,-8.5,48,,0.5
2005-01-31,-3.6,50,,102.7
2005-02-01,-5.9,49,,1
2005-02-02,-8.9,49,,1.4
2005-02-03,-7.3,49,,0.6
2005-02-04,-1.3,49,,0.8
2005-02-05,-2.6,49,,0.2
2005-02-06,-9.9,53,,0.5
2005-02-07,-13.1,53,,1.3
2005-02-08,-3.2,51,,36.5
2005-02-09,-3.4,51,,1
2005-02-10,-3.8,51,,0.7
2005-02-11,-3.2,52,,14.2
2005-02-12,-5.2,49,,19.4
2005-02-13,-4.3,49,,0.9
2005-02-14,-11.0,48,,3.1
2005-02-15,-11.3,48,,94
2005-02-16,-19.3,48,,124.1
2005-02-17,-15.2,48,,1.6
2005-02-18,-10.0,50,,0.5
2005-02-19,-10.2,50,,0.9
2005-02-20,-10.5,50,,2
2005-02-21,-16.5,50,,31.5
2005-02-22,-25.3,50,,121.8
2005-02-23,-18.2,50,,153.8
2005-02-24,-7.7,49,,143.6
2005-02-25,-9.4,50,,57.2
2005-02-26,-11.4,50,,118.9
2005-02-27,-12.3,50,,181.4
2005-02-28,-17.8,50,,79.9
2005-03-01,-22.6,50,,222.8
2005-03-02,-20.3,50,,58.3
2005-03-03,-14.5,49,,177.5
2005-03-04,-12.7,48,,178.9
2005-03-05,-7.9,52,,118.6
2005-03-06,-6.0,52,,191.9
2005-03-07,-5.0,52,,78.9
2005-03-08,-12.3,52,,108.2
2005-03-09,-17.1,52,,232.3
2005-03-10,-20.0,50,,42.3
2005-03-11,-17.3,50,,248.2
2005-03-12,-15.6,49,,63.2
2005-03-13,-21.7,49,,209
2005-03-14,-21.1,49,,214.6
2005-03-15,-22.2,48,,206
2005-03-16,-20.3,48,,174.7
2005-03-17,-13.7,48,,2.4
2005-03-18,-12.0,48,,38.5
2005-03-19,-6.6,51,,122.1
2005-03-20,-6.2,51,,142.1
2005-03-21,-6.7,50,,119
2005-03-22,-10.8,50,,191.8
2005-03-23,-9.7,50,,6.5
2005-03-24,0.1,54,,110.1
2005-03-25,0.8,52,,199.5
2005-03-26,-2.2,52,,218.7
2005-03-27,-5.4,52,,122.3
2005-03-28,-4.0,52,,113.1
2005-03-29,-3.4,52,,102.6
2005-03-30,-1.2,52,,115.4
2005-03-31,1.0,50,,274.4
2005-04-01,1.3,48,,262
2005-04-02,1.2,47,,51.5
2005-04-03,-4.1,45,,177.8
2005-04-04,0.6,45,,225.7
2005-04-05,1.0,45,,142.4
2005-04-06,1.3,42,,179.1
2005-04-07,-0.5,40,,23.6
2005-04-08,0.0,40,,48.6
2006-01-01,-5.1,50,,0.4
2006-01-02,-3.2,54,,0.4
2006-01-03,-4.0,54,,1.6
2006-01-04,-5.3,54,,0.5
2006-01-05,-1.4,54,,0.5
2006-01-06,-5.6,54,,0.4
2006-01-07,-7.9,54,,0.5
2006-01-08,-7.3,54,,47.9
2006-01-09,-10.8,54,,0.3
2006-01-10,-3.1,54,,0.8
2006-01-11,-1.7,53,,0.1
2006-01-12,-0.2,50,,76.0
2006-01-13,-9.0,50,,0.8
2006-01-14,-5.9,50,,27.2
2006-01-15,-9.6,50,,0.4
2006-01-16,-13.5,50,,0.2
2006-01-17,-21.5,50,,0.4
2006-01-18,-28.5,50,,93.4
2006-01-19,-36.2,50,,97.7
2006-01-20,-36.6,50,,57.1
2006-01-21,-29.3,50,,89.1
2006-01-22,-24.2,50,,100.6
2006-01-23,-8.0,52,,0.3
2006-01-24,-7.1,52,,0.2
2006-01-25,-8.1,62,,0.9
2006-01-26,-4.0,62,,1.3
2006-01-27,-2.1,64,,102.0
2006-01-28,-9.5,64,,28.4
2006-01-29,-18.0,64,,96.2
2006-01-30,-15.0,64,,35.6
2006-01-31,-17.8,64,,1.6
2006-02-01,-16.9,65,,0.6
2006-02-02,-18.9,70,,0.6
2006-02-03,-24.6,70,,8.2
2006-02-04,-25.0,70,,79.2
2006-02-05,-23.6,70,,129.5
2006-02-06,-28.9,70,,61.4
2006-02-07,-17.5,70,,39.0
2006-02-08,-12.1,71,,42.4
2006-02-09,-11.3,72,,0.9
2006-02-10,-10.2,72,,1.3
2006-02-11,-15.4,70,,83.2
2006-02-12,-14.2,70,,1.5
2006-02-13,-6.7,70,,1.3
2006-02-14,-17.9,70,,1.9
2006-02-15,-7.2,70,,2.3
2006-02-16,-7.6,69,,28.8
2006-02-17,-14.6,68,,85.1
2006-02-18,-17.1,68,,2.6
2006-02-19,-15.0,68,,1.7
2006-02-20,-11.9,72,,16.2
2006-02-21,-16.8,72,,37.8
2006-02-22,-7.9,72,,2.3
2006-02-23,-4.6,73,,49.1
2006-02-24,-3.3,72,,4.5
2006-02-25,-9.0,72,,106.5
2006-02-26,-19.1,72,,126.9
2006-02-27,-20.4,72,,192.7
2006-02-28,-23.2,72,,54.5
2006-03-01,-20.0,72,,81.2
2006-03-02,-22.6,72,,7.6
2006-03-03,-26.1,72,,11.9
2006-03-04,-25.4,72,,4.3
2006-03-05,-20.3,72,,4.2
2006-03-06,-22.9,72,,50.6
2006-03-07,-24.1,70,,131.0
2006-03-08,-13.9,70,,5.7
2006-03-09,-9.3,70,,167.9
2006-03-10,-9.0,69,,150.9
2006-03-11,-7.1,71,,175.0
2006-03-12,-4.8,71,,207.1
2006-03-13,-7.0,71,,237.6
2006-03-14,-5.2,71,,12.3
2006-03-15,-7.4,70,,40.0
2006-03-16,-1.5,69,,108.6
2006-03-17,-0.2,68,,144.7
2006-03-18,-1.3,67,,6.9
2006-03-19,-7.2,68,,42.6
2006-03-20,-8.9,68,,218.9
2006-03-21,-7.5,68,,159.1
2006-03-22,-7.6,68,,215.6
2006-03-23,-5.6,67,,226.9
2006-03-24,-8.2,68,,106.3
2006-03-25,-13.6,67,,190.7
2006-03-26,-12.8,67,,199.4
2006-03-27,-14.2,67,,57.9
2006-03-28,-14.4,67,,2.9
2006-03-29,-12.5,67,,4.1
2006-03-30,-13.8,67,,3.0
2006-03-31,-12.4,65,,6.7
2006-04-01,-4.1,65,,3.3
2013-06-11,6.9,-1,8.0,342.45
2013-06-12,5.5,-1,7.0,32.2
2013-06-13,9.3,-1,7.0,26.3
2013-06-14,10.8,-1,0.0,0.2
2013-06-15,12.1,-1,7.0,353.7
2013-06-16,11.8,-1,1.0,96.45
2013-06-17,11.1,-1,5.0,5.8
2013-06-18,9.6,-1,7.0,669.25
2013-06-19,11.0,-1,7.0,607.6
2013-06-20,13.8,-1,8.0,1.7
2013-06-21,12.4,-1,7.0,112.4
2013-06-22,17.5,-1,0.0,8.9
2013-06-23,17.3,-1,7.0,19.0
2013-06-24,19.5,-1,0.0,63.0
2013-06-25,19.5,-1,0.0,4.4
2013-06-26,18.9,-1,0.0,17.25
2013-06-27,15.2,-1,0.0,6.2
2013-06-28,15.0,-1,7.0,214.3
2013-06-29,17.9,-1,1.0,1.6
2013-06-30,19.2,-1,8.0,117.0
2013-07-01,19.6,-1,3.0,537.4
2013-07-02,16.6,-1,7.0,39.0
2013-07-03,15.9,-1,7.0,371.25
