Date,Average temperature [°C],Snow depth [cm],Cloud cover [1/8],Direct solar radiation mean [W/m2]
2015-08-08,19.2,-,0.0,111.2
2015-08-09,17.4,-,2.0,346.1
2016-07-09,15.2,-,7.0,417.9
2016-07-10,17.2,-,8.0,120.0
2016-07-11,19.3,-,0.0,52.4
2016-07-12,17.1,-,3.0,330.6
2016-07-13,17.9,-,8.0,363.6
2016-07-14,17.9,-,1.0,436.9
2016-07-15,18.6,-,0.0,0.8
2016-07-16,17.9,-,8.0,212.6
2016-07-17,17.3,-,3.0,83.8
2016-07-18,17.1,-,2.0,238.6
2016-07-19,16.6,-,4.0,498.0
2016-07-20,18,-,0.0,323.8
2016-07-21,15.1,-,5.0,69.4
2016-07-22,17.4,-,8.0,0.7
2016-07-23,17.6,-,8.0,1.9
2016-07-24,19.2,-,8.0,200.4
2016-07-25,20.8,-,8.0,350.4
2016-07-26,22.3,-,0.0,367.5
2016-07-27,22.4,-,0.0,375.1
2016-07-28,19.9,-,0.0,172.5
2016-07-29,19,-,8.0,172.5
2016-07-30,19.6,-,0.0,309.2
2016-07-31,18.4,-,8.0,202.6
2016-08-01,18.5,-,7.0,50.3
2016-08-02,16.7,-,8.0,338.0
2016-08-03,16.4,-,1.0,389.2
2016-08-04,15.8,-,0.0,54.8
2016-08-05,17.6,-,7.0,49.3
2016-08-06,17.8,-,2.0,88.4
2016-08-07,18,-,1.0,61.4
2016-08-08,18.9,-,0.0,157.6
2016-08-09,17.6,-,3.0,183.7
2017-07-09,16.9,-,5.0,507.1
2017-07-10,19.5,-,0.0,491.6
2017-07-11,19.4,-,7.0,4.5
2017-07-12,16.3,-,8.0,109.6
2017-07-13,17.9,-,7.0,17.3
2017-07-14,14.6,-,0.0,415.3
2017-07-15,14.3,-,5.0,448.3
2017-07-16,16.4,-,0.0,531.1
2017-07-17,15.1,-,0.0,164.0
2017-07-18,13.6,-,7.0,271.4
2017-07-19,12,-,0.0,22.4
2017-07-20,14.2,-,0.0,112.2
2017-07-21,13.9,-,0.0,382.6
2017-07-22,15.5,-,8.0,345.4
2017-07-23,14.1,-,0.0,359.3
2017-07-24,14.5,-,,143.2
2017-07-25,12.9,-,,62.0
2017-07-26,15,-,,324.4
2017-07-27,16.9,-,2.0,416.6
2017-07-28,17.6,-,0.0,146.4
2017-07-29,18.5,-,5.0,138.6
2017-07-30,18.2,-,0.0,428.2
2017-07-31,18.2,-,1.0,94.3
2017-08-01,19.1,-,7.0,282.6
2017-08-02,15.1,-,0.0,102.9
2017-08-03,15.8,-,8.0,400.4
2017-08-04,15.7,-,0.0,103.3
2017-08-05,15.9,-,8.0,319.1
2017-08-06,14.7,-,7.0,57.1
2017-08-07,12.9,-,8.0,91.1
2017-08-08,15.1,-,8.0,378.1
2017-08-09,17.5,-,7.0,248.8
2018-07-09,18,-,8.0,186.3
2018-07-10,18.5,-,0.0,60.1
2018-07-11,18.6,-,0.0,183.7
2018-07-12,20.1,-,0.0,232.6
2018-07-13,21.8,-,0.0,251.0
2018-07-14,22,-,0.0,390.2
2018-07-15,22.7,-,0.0,440.8
2018-07-16,24.5,-,0.0,434.1
2018-07-17,26.6,-,0.0,455.3
2018-07-18,24.3,-,0.0,472.3
2018-07-19,23.5,-,0.0,390.0
2018-07-20,24.4,-,0.0,37.5
2018-07-21,20.8,-,7.0,238.4
2018-07-22,22.1,-,7.0,425.8
2018-07-23,23.2,-,0.0,430.5
2018-07-24,24,-,0.0,363.8
2018-07-25,24.6,-,0.0,438.9
2018-07-26,23.7,-,1.0,354.8
2018-07-27,23,-,6.0,378.8
2018-07-28,18.5,-,0.0,210.3
2018-07-29,21.8,-,0.0,138.2
2018-07-30,23,-,0.0,343.5
2018-07-31,23.2,-,0.0,335.5
2018-08-01,24.6,-,0.0,359.8
2018-08-02,24.8,-,7.0,329.3
2018-08-03,20.7,-,8.0,266.8
2018-08-04,19.8,-,1.0,186.8
2018-08-05,19.5,-,2.0,209.6
2018-08-06,14.3,-,8.0,312.7
2018-08-07,15.6,-,0.0,246.3
2018-08-08,17.8,-,0.0,443.6
2018-08-09,23.4,-,0.0,223.2
2014-08-09,21.2,-,0.0,73.1
2014-08-10,20.6,-,2.0,283.0
2014-08-11,21.6,-,2.0,77.4
2014-08-12,19.1,-,7.0,269.8
2014-08-13,15.9,-,0.0,237.7
2014-08-14,16.9,-,0.0,23.3
2014-08-15,16.1,-,7.0,226.2
2014-08-16,16,-,0.0,169.5
2014-08-17,14.4,-,7.0,296.8
2014-08-18,15.4,-,0.0,18.6
2014-08-19,15.1,-,7.0,64.7
2014-08-20,14.5,-,6.0,105.7
2014-08-21,13.8,-,8.0,176.6
2014-08-22,14.1,-,7.0,225.6
2014-08-23,12.6,-,0.0,55.5
2014-08-24,13.3,-,3.0,325.2
2014-08-25,12.8,-,0.0,1.3
2014-08-26,13.8,-,7.0,69.8
2014-08-27,13.6,-,7.0,82.1
2014-08-28,13,-,7.0,77.9
2014-08-29,11,-,8.0,115.1
2014-08-30,9.8,-,1.0,98.8
2014-08-31,9.8,-,8.0,247.3
2014-09-01,10.5,-,0.0,6.7
2014-09-02,12.6,-,7.0,59.6
2014-09-03,13.8,-,8.0,170.9
2014-09-04,16.2,-,0.0,272.5
2014-09-05,15.3,-,1.0,388.2
2014-09-06,13.9,-,7.0,269.2
2014-09-07,13.6,-,0.0,344.1
2014-09-08,14.2,-,0.0,310.6
2014-09-09,15.6,-,0.0,35.6
2015-08-09,17.4,-,2.0,346.1
2015-08-10,16.8,-,4.0,436.2
2015-08-11,19.8,-,7.0,366.6
2015-08-12,17.9,-,8.0,133.8
2015-08-13,14.1,-,7.0,384.6
2015-08-14,14.1,-,0.0,391.0
2015-08-15,14.4,-,0.0,446.6
2015-08-16,14.7,-,0.0,476.5
2015-08-17,15.6,-,0.0,468.3
2015-08-18,16.3,-,,447.9
2015-08-19,17.3,-,,452.9
2015-08-20,17.8,-,,451.5
2015-08-21,17.8,-,,429.1
2015-08-22,17.7,-,,307.4
2015-08-23,18,-,,-0.7
2015-08-24,19,-,,292.9
2015-08-25,19.1,-,,180.2
2015-08-26,18.4,-,0.0,61.9
2015-08-27,16.3,-,8.0,137.2
2015-08-28,15,-,0.0,42.8
2015-08-29,15,-,7.0,337.3
2015-08-30,14.7,-,1.0,151.6
2015-08-31,14.5,-,,337.2
2015-09-01,13.2,-,,12.8
2015-09-02,9.8,-,,2.0
2015-09-03,10.3,-,2.0,1.1
2015-09-04,12.1,-,0.0,215.8
2015-09-05,13.1,-,7.0,75.9
2015-09-06,12.8,-,8.0,34.8
2015-09-07,11.8,-,0.0,0.5
2015-09-08,11.9,-,8.0,118.4
2015-09-09,11.8,-,7.0,228.0
2016-08-09,17.6,-,3.0,183.7
2016-08-10,15.9,-,4.0,144.5
2016-08-11,13.7,-,4.0,265.0
2016-08-12,12,-,7.0,368.3
2016-08-13,13,-,3.0,42.8
2016-08-14,14.9,-,8.0,156.6
2016-08-15,16.6,-,8.0,205.8
2016-08-16,13.7,-,7.0,0.4
2016-08-17,16.2,-,8.0,118.7
2016-08-18,15.2,-,6.0,12.8
2016-08-19,17.6,-,6.0,199.7
2016-08-20,15.6,-,0.0,379.3
2016-08-21,17.3,-,0.0,137.6
2016-08-22,19,-,8.0,11.7
2016-08-23,16.6,-,7.0,195.2
2016-08-24,12.3,-,1.0,78.4
2016-08-25,12.7,-,8.0,31.1
2016-08-26,14.8,-,7.0,8.3
2016-08-27,15,-,7.0,342.1
2016-08-28,9.2,-,,182.9
2016-08-29,10.7,-,,0.5
2016-08-30,12,-,0.0,98.0
2016-08-31,12.7,-,1.0,320.6
2016-09-01,15.2,-,3.0,105.2
2016-09-02,13.5,-,4.0,253.5
2016-09-03,12.7,-,4.0,45.5
2016-09-04,13.2,-,1.0,254.6
2016-09-05,11,-,5.0,165.7
2016-09-06,10.2,-,0.0,233.5
2016-09-07,14.3,-,8.0,208.8
2016-09-08,12.1,-,7.0,399.7
2016-09-09,10.6,-,0.0,323.3
2017-08-09,17.5,-,7.0,248.8
2017-08-10,17.1,-,0.0,257.6
2017-08-11,17.7,-,7.0,434.6
2017-08-12,18.7,-,0.0,141.5
2017-08-13,17.4,-,8.0,135.6
2017-08-14,15.1,-,7.0,463.1
2017-08-15,15,-,0.0,332.5
2017-08-16,16.9,-,1.0,10.4
2017-08-17,18,-,7.0,63.7
2017-08-18,17.5,-,,40.3
2017-08-19,17.9,-,7.0,17.2
2017-08-20,17.5,-,5.0,170.8
2017-08-21,15.4,-,0.0,40.5
2017-08-22,14.4,-,7.0,49.8
2017-08-23,13.3,-,8.0,25.3
2017-08-24,11.1,-,8.0,170.8
2017-08-25,10.6,-,8.0,4.0
2017-08-26,8.8,-,1.0,101.1
2017-08-27,10,-,8.0,76.8
2017-08-28,9.6,-,8.0,95.5
2017-08-29,12.1,-,8.0,120.3
2017-08-30,15.2,-,7.0,25.2
2017-08-31,13.7,-,7.0,0.7
2017-09-01,13.9,-,8.0,75.0
2017-09-02,11.2,-,0.0,6.2
2017-09-03,11.8,-,7.0,92.3
2017-09-04,10.3,-,0.0,197.0
2017-09-05,10.1,-,0.0,154.6
2017-09-06,11,-,0.0,104.5
2017-09-07,9.6,-,8.0,0.3
2017-09-08,10.4,-,8.0,5.5
2017-09-09,11.4,-,8.0,0.4
2018-08-09,23.4,-,0.0,223.2
2018-08-10,24.9,-,2.0,192.9
2018-08-11,21.4,-,7.0,300.7
2018-08-12,16.8,-,7.0,79.4
2018-08-13,14,-,7.0,198.8
2018-08-14,14.6,-,7.0,298.3
2018-08-15,14.9,-,7.0,35.4
2018-08-16,17.7,-,8.0,321.0
2018-08-17,19.8,-,0.0,356.7
2018-08-18,20.1,-,0.0,155.6
2018-08-19,17.5,-,1.0,170.1
2018-08-20,14.4,-,0.0,47.2
2018-08-21,13.4,-,8.0,372.1
2018-08-22,13.4,-,0.0,358.9
2018-08-23,14.9,-,8.0,66.2
2018-08-24,18.2,-,5.0,210.4
2018-08-25,17.9,-,5.0,32.4
2018-08-26,14.8,-,8.0,17.1
2018-08-27,14.1,-,8.0,182.5
2018-08-28,14.1,-,1.0,3.8
2018-08-29,15.4,-,3.0,273.6
2018-08-30,14.5,-,0.0,2.3
2018-08-31,15.8,-,8.0,39.5
2018-09-01,16,-,8.0,4.2
2018-09-02,16.7,-,3.0,103.2
2018-09-03,16.6,-,0.0,297.6
2018-09-04,14.1,-,0.0,0.7
2018-09-05,15.1,-,6.0,19.0
2018-09-06,15.3,-,8.0,136.6
2018-09-07,14.7,-,0.0,74.7
2018-09-08,13.5,-,4.0,94.5
2018-09-09,13.5,-,7.0,16.8
2014-09-09,15.6,-,0.0,35.6
2014-09-10,15.2,-,7.0,33.0
2014-09-11,14.8,-,0.0,181.0
2014-09-12,11.9,-,0.0,95.5
2014-09-13,10.9,-,0.0,316.8
2014-09-14,12.4,-,0.0,228.1
2014-09-15,9.8,-,0.0,293.4
2014-09-16,10.3,-,0.0,298.3
2014-09-17,10.9,-,0.0,317.3
2014-09-18,12.9,-,7.0,308.7
2014-09-19,12.5,-,6.0,178.4
2014-09-20,13.2,-,1.0,207.9
2014-09-21,12.9,-,7.0,55.9
2014-09-22,5.3,-,8.0,0.5
2014-09-23,1.2,-,8.0,17.8
2014-09-24,1.9,-,8.0,200.9
2014-09-25,6.7,-,1.0,3.4
2014-09-26,9.9,-,7.0,0.9
2014-09-27,9.8,-,8.0,261.6
2014-09-28,9.7,-,0.0,236.4
2014-09-29,9.6,-,3.0,175.5
2014-09-30,6.8,-,8.0,221.0
2014-10-01,3.9,-,0.0,245.2
2014-10-02,7.2,-,0.0,108.5
2014-10-03,6.3,-,7.0,41.1
2014-10-04,6.2,-,9.0,1.3
2014-10-05,3.7,-,0.0,0.3
2014-10-06,4.2,-,8.0,0.1
2014-10-07,4.5,-,8.0,34.4
2014-10-08,5.4,-,0.0,0.4
2014-10-09,8.1,-,8.0,1.5
2015-09-09,11.8,-,7.0,228.0
2015-09-10,11.9,-,2.0,283.2
2015-09-11,13.1,-,0.0,246.3
2015-09-12,13.6,-,0.0,318.1
2015-09-13,13.1,-,2.0,215.8
2015-09-14,13,-,4.0,29.3
2015-09-15,11.9,-,0.0,97.8
2015-09-16,12.3,-,0.0,0.4
2015-09-17,13.2,-,8.0,0.6
2015-09-18,15.1,-,8.0,18.1
2015-09-19,14.3,-,8.0,27.7
2015-09-20,12.1,-,8.0,211.8
2015-09-21,10.4,-,8.0,2.6
2015-09-22,11.2,-,8.0,194.8
2015-09-23,12.1,-,0.0,14.2
2015-09-24,13.4,-,7.0,84.6
2015-09-25,13.2,-,7.0,80.8
2015-09-26,10.6,-,7.0,203.2
2015-09-27,8.9,-,0.0,155.8
2015-09-28,8.8,-,8.0,25.5
2015-09-29,7.7,-,0.0,326.0
2015-09-30,10.9,-,7.0,134.1
2015-10-01,10.1,-,0.0,27.0
2015-10-02,10.4,-,5.0,140.2
2015-10-03,7.4,-,7.0,316.6
2015-10-04,8,-,7.0,6.8
2015-10-05,3.9,-,0.0,275.5
2015-10-06,1.6,-,0.0,320.0
2015-10-07,1.7,-,0.0,306.7
2015-10-08,0.8,-,0.0,304.5
2015-10-09,1.9,-,0.0,227.6
2016-09-09,10.6,-,0.0,323.3
2016-09-10,11.3,-,7.0,86.7
2016-09-11,14,-,8.0,161.9
2016-09-12,12.8,-,7.0,241.1
2016-09-13,11,-,0.0,366.9
2016-09-14,9.9,-,0.0,383.0
2016-09-15,12,-,0.0,8.5
2016-09-16,9.7,-,0.0,173.1
2016-09-17,8.8,-,8.0,2.8
2016-09-18,7.8,-,8.0,203.2
2016-09-19,9.1,-,0.0,27.6
2016-09-20,9.7,-,8.0,288.0
2016-09-21,7.8,-,1.0,299.6
2016-09-22,8.8,-,8.0,90.1
2016-09-23,7.8,-,8.0,24.1
2016-09-24,8.1,-,8.0,6.4
2016-09-25,9.5,-,8.0,15.1
2016-09-26,12.4,-,8.0,53.0
2016-09-27,12.3,-,8.0,109.2
2016-09-28,11.6,-,8.0,1.5
2016-09-29,11,-,8.0,8.8
2016-09-30,10.9,-,,105.8
2016-10-01,9.7,-,1.0,236.7
2016-10-02,8.1,-,6.0,185.6
2016-10-03,5.8,-,0.0,303.9
2016-10-04,4.7,-,0.0,184.1
2016-10-05,4.2,-,0.0,254.7
2016-10-06,3.3,-,0.0,212.1
2016-10-07,5.2,-,0.0,233.7
2016-10-08,5.3,-,8.0,158.6
2016-10-09,5.8,-,8.0,-0.1
2017-09-09,11.4,-,8.0,0.4
2017-09-10,13.2,-,8.0,0.9
2017-09-11,12.5,-,8.0,156.3
2017-09-12,11.8,-,0.0,46.9
2017-09-13,12.4,-,8.0,149.6
2017-09-14,11.6,-,7.0,18.3
2017-09-15,8.7,-,8.0,88.2
2017-09-16,7.7,-,8.0,100.2
2017-09-17,9,-,8.0,291.4
2017-09-18,8.6,-,8.0,49.5
2017-09-19,6.6,-,8.0,10.5
2017-09-20,6.8,-,8.0,19.5
2017-09-21,8,-,8.0,6.9
2017-09-22,9,-,8.0,2.1
2017-09-23,9.4,-,8.0,156.4
2017-09-24,10.6,-,0.0,271.3
2017-09-25,10.1,-,3.0,191.7
2017-09-26,8.6,-,9.0,0.9
2017-09-27,7.7,-,9.0,65.2
2017-09-28,6.6,-,9.0,70.1
2017-09-29,6.4,-,8.0,235.2
2017-09-30,5.9,-,8.0,0.2
2017-10-01,6.2,-,8.0,0.4
2017-10-02,7.2,-,8.0,0.0
2017-10-03,6.9,-,8.0,0.4
2017-10-04,8.5,-,8.0,54.7
2017-10-05,8.3,-,7.0,0.6
2017-10-06,8,-,8.0,7.5
2017-10-07,6.9,-,8.0,4.7
2017-10-08,7.3,-,8.0,0.8
2017-10-09,8.3,-,8.0,0.9
2018-09-09,13.5,-,7.0,16.8
2018-09-10,12.7,-,0.0,13.1
2018-09-11,13,-,0.0,2.9
2018-09-12,11.5,-,8.0,127.1
2018-09-13,12.2,-,8.0,280.9
2018-09-14,11.9,-,0.0,80.4
2018-09-15,11.6,-,6.0,9.9
2018-09-16,10.4,-,8.0,323.1
2018-09-17,9.1,-,0.0,3.8
2018-09-18,10.9,-,7.0,54.1
2018-09-19,13.7,-,8.0,265.4
2018-09-20,15.3,-,8.0,92.5
2018-09-21,13.1,-,7.0,54.0
2018-09-22,14.1,-,2.0,65.9
2018-09-23,9.3,-,5.0,258.2
2018-09-24,6.4,-,0.0,192.3
2018-09-25,6.5,-,1.0,318.0
2018-09-26,7.8,-,1.0,-0.1
2018-09-27,5.9,-,7.0,232.4
2018-09-28,3.2,-,7.0,148.3
2018-09-29,3.6,-,0.0,208.2
2018-09-30,7.3,-,8.0,13.6
2018-10-01,6.8,-,1.0,162.0
2018-10-02,5.6,-,5.0,85.3
2018-10-03,2.6,-,1.0,0.2
2018-10-04,0.9,-,0.0,253.2
2018-10-05,2.7,-,0.0,22.1
2018-10-06,6.2,-,0.0,25.2
2018-10-07,3,-,0.0,45.7
2018-10-08,3.3,-,0.0,24.1
2018-10-09,9.1,-,8.0,0.6
2005-01-01,-2.5,-,0.0,44.8
2005-01-02,-0.5,-,8.0,0.1
2005-01-03,-0.8,-,7.0,45.4
2005-01-04,-2.4,-,7.0,1.6
2005-01-05,-3.3,-,7.0,0.2
2005-01-06,-6,-,7.0,0.2
2005-01-07,-1.9,-,7.0,0
2005-01-08,0.6,-,8.0,0.2
2005-01-09,-0.8,-,8.0,0.2
2005-01-10,-3.5,-,8.0,0.2
2005-01-11,0.2,-,7.0,58.1
2005-01-12,-1.3,-,0.0,0
2005-01-13,1.8,-,5.0,0.1
2005-01-14,-2,-,7.0,0.7
2005-01-15,-7.6,-,0.0,-
2005-01-16,-5.9,-,8.0,-
2005-01-17,1.3,-,7.0,-
2005-01-18,0.6,-,7.0,-
2005-01-19,-1,-,7.0,-
2005-01-20,-2.2,-,7.0,-
2005-01-21,-2.1,-,7.0,0.4
2005-01-22,-3.3,-,8.0,0.5
2005-01-23,-5.4,-,7.0,0.7
2005-01-24,-8.4,-,8.0,0.4
2005-01-25,-8.6,-,9.0,19.8
2005-01-26,-8.1,-,8.0,0.7
2005-01-27,-10,-,8.0,9
2005-01-28,-17.8,-,1.0,1.9
2005-01-29,-14.1,-,9.0,30.3
2005-01-30,-9,-,5.0,0.5
2005-01-31,-3.7,-,9.0,102.7
2005-02-01,-6.6,-,8.0,1
2005-02-02,-13.6,-,8.0,1.4
2005-02-03,-7.8,-,7.0,0.6
2005-02-04,-2.6,-,7.0,0.8
2005-02-05,-0.1,-,7.0,0.2
2005-02-06,-2.8,-,7.0,0.5
2005-02-07,-4.2,-,9.0,1.3
2005-02-08,-5.1,-,8.0,36.5
2005-02-09,-5.5,-,8.0,1
2005-02-10,-4.7,-,7.0,0.7
2005-02-11,-0.1,-,7.0,14.2
2005-02-12,-3.3,-,7.0,19.4
2005-02-13,-3.1,-,8.0,0.9
2005-02-14,-8.1,-,8.0,3.1
2005-02-15,-11.2,-,5.0,94
2005-02-16,-13.3,-,0.0,124.1
2005-02-17,-10.7,-,0.0,1.6
2005-02-18,-8.7,-,8.0,0.5
2005-02-19,-5.9,-,8.0,0.9
2005-02-20,-6.9,-,7.0,2
2005-02-21,-10.5,-,7.0,31.5
2005-02-22,-14.6,-,0.0,121.8
2005-02-23,-17.6,-,0.0,153.8
2005-02-24,-14.7,-,0.0,143.6
2005-02-25,-8.2,-,7.0,57.2
2005-02-26,-13.4,-,0.0,118.9
2005-02-27,-14,-,0.0,181.4
2005-02-28,-17.1,-,7.0,79.9
2005-03-01,-17.5,-,0.0,222.8
2005-03-02,-15.1,-,0.0,58.3
2005-03-03,-10,-,0.0,177.5
2005-03-04,-10.4,-,0.0,178.9
2005-03-05,-13.7,-,0.0,118.6
2005-03-06,-14,-,3.0,191.9
2005-03-07,-10.5,-,7.0,78.9
2005-03-08,-7.7,-,7.0,108.2
2005-03-09,-12.6,-,0.0,232.3
2005-03-10,-14.3,-,0.0,42.3
2005-03-11,-14,-,0.0,248.2
2005-03-12,-9.8,-,5.0,63.2
2005-03-13,-12.3,-,0.0,209
2005-03-14,-12.8,-,0.0,214.6
2005-03-15,-11.7,-,5.0,206
2005-03-16,-13.5,-,0.0,174.7
2005-03-17,-11.5,-,0.0,2.4
2005-03-18,-8.5,-,9.0,38.5
2005-03-19,-6.6,-,0.0,122.1
2005-03-20,-6.6,-,0.0,142.1
2005-03-21,-6.7,-,0.0,119
2005-03-22,-7.3,-,7.0,191.8
2005-03-23,-7.5,-,0.0,6.5
2005-03-24,2.2,-,1.0,110.1
2005-03-25,2.1,-,0.0,199.5
2005-03-26,0.3,-,3.0,218.7
2005-03-27,-2.5,-,7.0,122.3
2005-03-28,-5.4,-,7.0,113.1
2005-03-29,-3.1,-,3.0,102.6
2005-03-30,-1.1,-,0.0,115.4
2005-03-31,1.8,-,3.0,274.4
2005-04-01,2.3,-,0.0,262
2005-04-02,2.8,-,0.0,51.5
2005-04-03,3,-,0.0,177.8
2005-04-04,4.9,-,1.0,225.7
2005-04-05,7.5,-,1.0,142.4
2005-04-06,3.7,-,1.0,179.1
2005-04-07,2.7,-,0.0,23.6
2005-04-08,4.4,-,3.0,48.6
2006-01-01,-0.6,-,,0.4
2006-01-02,-1.3,-,,0.4
2006-01-03,-2.3,-,,1.6
2006-01-04,-3.2,-,,0.5
2006-01-05,-2.7,-,,0.5
2006-01-06,-2.2,-,,0.4
2006-01-07,-5.2,-,,0.5
2006-01-08,-4.5,-,,47.9
2006-01-09,-5.4,-,,0.3
2006-01-10,-3.9,-,,0.8
2006-01-11,0.6,-,,0.1
2006-01-12,1.9,-,,76.0
2006-01-13,-2.5,-,,0.8
2006-01-14,-2.6,-,,27.2
2006-01-15,-1.9,-,,0.4
2006-01-16,-3.6,-,,0.2
2006-01-17,-16.4,-,,0.4
2006-01-18,-23,-,,93.4
2006-01-19,-24.8,-,,97.7
2006-01-20,-27,-,,57.1
2006-01-21,-27.5,-,,89.1
2006-01-22,-27.1,-,,100.6
2006-01-23,-13.2,-,,0.3
2006-01-24,-3.4,-,,0.2
2006-01-25,-3.3,-,,0.9
2006-01-26,-6.8,-,,1.3
2006-01-27,-0.9,-,,102.0
2006-01-28,-6.4,-,,28.4
2006-01-29,-3.5,-,,96.2
2006-01-30,-5.3,-,,35.6
2006-01-31,-13.5,-,,1.6
2006-02-01,-13.2,-,,0.6
2006-02-02,-17.5,-,,0.6
2006-02-03,-23.5,-,,8.2
2006-02-04,-21.3,-,,79.2
2006-02-05,-22.5,-,,129.5
2006-02-06,-25.7,-,,61.4
2006-02-07,-23.6,-,,39.0
2006-02-08,-19.7,-,,42.4
2006-02-09,-18.4,-,,0.9
2006-02-10,-10.6,-,,1.3
2006-02-11,-13.1,-,,83.2
2006-02-12,-17.2,-,,1.5
2006-02-13,-8.5,-,,1.3
2006-02-14,-5.7,-,,1.9
2006-02-15,-8.8,-,,2.3
2006-02-16,-9.3,-,,28.8
2006-02-17,-15.6,-,,85.1
2006-02-18,-14.7,-,,2.6
2006-02-19,-6.5,-,,1.7
2006-02-20,-6.8,-,,16.2
2006-02-21,-7.3,-,,37.8
2006-02-22,-9.5,-,,2.3
2006-02-23,-7,-,,49.1
2006-02-24,-2.5,-,,4.5
2006-02-25,-5.6,-,,106.5
2006-02-26,-11.3,-,,126.9
2006-02-27,-14.2,-,,192.7
2006-02-28,-12.9,-,,54.5
2006-03-01,-16.3,-,,81.2
2006-03-02,-14.5,-,,7.6
2006-03-03,-12.7,-,,11.9
2006-03-04,-13.7,-,,4.3
2006-03-05,-11.6,-,,4.2
2006-03-06,-10.2,-,,50.6
2006-03-07,-15.2,-,,131.0
2006-03-08,-16.2,-,,5.7
2006-03-09,-17.9,-,,167.9
2006-03-10,-16.6,-,,150.9
2006-03-11,-14.3,-,,175.0
2006-03-12,-10.1,-,,207.1
2006-03-13,-8.8,-,,237.6
2006-03-14,-9.1,-,,12.3
2006-03-15,-9.9,-,,40.0
2006-03-16,-9.4,-,,108.6
2006-03-17,-2.8,-,,144.7
2006-03-18,-1.1,-,,6.9
2006-03-19,-6,-,,42.6
2006-03-20,-9.1,-,,218.9
2006-03-21,-9.2,-,,159.1
2006-03-22,-9.4,-,,215.6
2006-03-23,-9.3,-,,226.9
2006-03-24,-8.3,-,,106.3
2006-03-25,-5.5,-,,190.7
2006-03-26,-9,-,,199.4
2006-03-27,-10.4,-,,57.9
2006-03-28,-5.2,-,,2.9
2006-03-29,-4.7,-,,4.1
2006-03-30,-5.6,-,,3.0
2006-03-31,-1.3,-,,6.7
2006-04-01,0.9,-,,3.3
2013-06-11,13,-,2.0,342.45
2013-06-12,11.6,-,8.0,32.2
2013-06-13,13.1,-,5.0,26.3
2013-06-14,14.2,-,4.0,0.2
2013-06-15,14,-,7.0,353.7
2013-06-16,15.6,-,7.0,96.45
2013-06-17,12.3,-,7.0,5.8
2013-06-18,14.1,-,7.0,669.25
2013-06-19,14.5,-,0.0,607.6
2013-06-20,14.8,-,0.0,1.7
2013-06-21,17.3,-,8.0,112.4
2013-06-22,19.6,-,0.0,8.9
2013-06-23,19.6,-,0.0,19.0
2013-06-24,21.2,-,0.0,63.0
2013-06-25,23.2,-,4.0,4.4
2013-06-26,25.7,-,0.0,17.25
2013-06-27,23.4,-,0.0,6.2
2013-06-28,21.3,-,5.0,214.3
2013-06-29,22.2,-,0.0,1.6
2013-06-30,22.2,-,5.0,117.0
2013-07-01,18.9,-,7.0,537.4
2013-07-02,17.4,-,7.0,39.0
2013-07-03,17.1,-,0.0,371.25
2013-07-04,18.8,-,3.0,308.0
2013-07-05,20.3,-,8.0,117.35
2013-07-06,18.3,-,7.0,5.4
2013-07-07,20.1,-,7.0,779.0
2013-07-08,16.9,-,0.0,5.0
2013-07-09,16.2,-,0.0,603.2
2013-07-10,15.9,-,7.0,1.5
2013-07-11,15.8,-,0.0,616.0
2013-07-12,16,-,0.0,707.6
2013-07-13,17.1,-,0.0,608.2
2013-07-14,18.2,-,7.0,503.9
2013-07-15,16.2,-,5.0,640.0
2013-07-16,12.6,-,7.0,577.7
2013-07-17,11,-,7.0,690.4
2013-07-18,12.7,-,7.0,1.8
2013-07-19,12.6,-,7.0,11.95
2013-07-20,14,-,1.0,21.15
2013-07-21,12.8,-,0.0,1.5
2013-07-22,14.9,-,7.0,2.2
2013-07-23,17.8,-,7.0,2.1
2013-07-24,17.4,-,0.0,1.9
2013-07-25,18.5,-,0.0,239.2
2013-07-26,19.1,-,0.0,234.2
2013-07-27,19.8,-,0.0,726.25
2013-07-28,19.6,-,0.0,462.3
2013-07-29,20.6,-,0.0,2.3
2013-07-30,19.8,-,8.0,0.5
2013-07-31,18.6,-,7.0,104.2
2013-08-01,17.2,-,8.0,4.2
2013-08-02,18.9,-,8.0,72.05000000000001
2013-08-03,20.3,-,0.0,594.4000000000001
2013-08-04,21.3,-,0.0,415.8
2013-08-05,19.9,-,0.0,484.95
2013-08-06,20.2,-,7.0,538.25
2013-08-07,20.8,-,0.0,2.7
2013-08-08,18.6,-,7.0,1.8
2013-08-09,17.7,-,5.0,0.9
2013-08-10,14.6,-,8.0,1.6
2013-08-11,15.2,-,8.0,75.6
2013-08-12,14.9,-,7.0,11.8
2013-08-13,15.7,-,7.0,227.8
2013-08-14,14.2,-,0.0,0.4
2013-08-15,13.7,-,7.0,353.65
2013-08-16,15.1,-,5.0,569.6
2013-08-17,15.4,-,8.0,1.4
2013-08-18,17.7,-,7.0,15.8
2013-08-19,17.2,-,7.0,339.9
2013-08-20,16.7,-,0.0,229.55
2013-08-21,16,-,0.0,221.1
2013-08-22,13.9,-,0.0,3.2
2013-08-23,12.1,-,0.0,535.3
2013-08-24,12.8,-,0.0,607.9
2013-08-25,15.7,-,0.0,782.8
