Date,Average temperature [°C],Snow depth [cm],Cloud cover [1/8],Direct solar radiation mean [W/m2]
2018-08-29,13.7,-1,0.0,273.6
2018-08-30,14.2,-1,0.0,2.3
2018-08-31,15.2,-1,8.0,39.5
2018-09-01,15.5,-1,7.0,4.2
2018-09-02,16.0,-1,7.0,103.2
2018-09-03,15.0,-1,0.0,297.6
2018-09-04,13.3,-1,0.0,0.7
2018-09-05,15.3,-1,3.0,19.0
2018-09-06,14.3,-1,1.0,136.6
2018-09-07,15.1,-1,0.0,74.7
2018-09-08,17.4,-1,8.0,94.5
2018-09-09,15.9,-1,1.0,16.8
2014-09-09,14.5,-1,1.0,35.6
2014-09-10,13.9,-1,7.0,33.0
2014-09-11,14.3,-1,0.0,181.0
2014-09-12,14.0,-1,1.0,95.5
2014-09-13,11.7,-1,7.0,316.8
2014-09-14,9.7,-1,0.0,228.1
2014-09-15,11.9,-1,7.0,293.4
2014-09-16,9.0,-1,0.0,298.3
2014-09-17,9.3,-1,0.0,317.3
2014-09-18,9.2,-1,0.0,308.7
2014-09-19,9.7,-1,0.0,178.4
2014-09-20,10.5,-1,0.0,207.9
2014-09-21,10.7,-1,5.0,55.9
2014-09-22,7.3,-1,7.0,0.5
2014-09-23,2.3,-1,8.0,17.8
2014-09-24,4.1,-1,8.0,200.9
2014-09-25,8.9,-1,8.0,3.4
2014-09-26,8.9,-1,8.0,0.9
2014-09-27,10.3,-1,5.0,261.6
2014-09-28,10.2,-1,0.0,236.4
2014-09-29,8.6,-1,3.0,175.5
2014-09-30,6.9,-1,0.0,221.0
2014-10-01,2.6,-1,0.0,245.2
2014-10-02,4.4,-1,0.0,108.5
2014-10-03,9.8,-1,5.0,41.1
2014-10-04,8.9,-1,7.0,1.3
2014-10-05,2.7,-1,0.0,0.3
2014-10-06,5.4,-1,7.0,0.1
2014-10-07,6.2,-1,7.0,34.4
2014-10-08,6.7,-1,0.0,0.4
2014-10-09,10.0,-1,7.0,1.5
2015-09-09,10.2,-1,1.0,228.0
2015-09-10,10.4,-1,5.0,283.2
2015-09-11,10.8,-1,0.0,246.3
2015-09-12,10.4,-1,0.0,318.1
2015-09-13,10.2,-1,0.0,215.8
2015-09-14,10.2,-1,7.0,29.3
2015-09-15,12.6,-1,0.0,97.8
2015-09-16,13.7,-1,8.0,0.4
2015-09-17,14.5,-1,7.0,0.6
2015-09-18,15.3,-1,8.0,18.1
2015-09-19,13.2,-1,7.0,27.7
2015-09-20,10.5,-1,0.0,211.8
2015-09-21,12.0,-1,9.0,2.6
2015-09-22,11.3,-1,8.0,194.8
2015-09-23,11.7,-1,5.0,14.2
2015-09-24,11.7,-1,7.0,84.6
2015-09-25,12.1,-1,3.0,80.8
2015-09-26,8.9,-1,7.0,203.2
2015-09-27,7.8,-1,0.0,155.8
2015-09-28,10.1,-1,7.0,25.5
2015-09-29,7.6,-1,7.0,326.0
2015-09-30,8.4,-1,7.0,134.1
2015-10-01,9.9,-1,0.0,27.0
2015-10-02,12.4,-1,8.0,140.2
2015-10-03,7.2,-1,5.0,316.6
2015-10-04,5.9,-1,0.0,6.8
2015-10-05,5.0,-1,0.0,275.5
2015-10-06,1.6,-1,0.0,320.0
2015-10-07,0.0,-1,0.0,306.7
2015-10-08,-0.6,-1,7.0,304.5
2015-10-09,1.4,-1,1.0,227.6
2016-09-09,10.6,-1,0.0,323.3
2016-09-10,13.1,-1,1.0,86.7
2016-09-11,15.6,-1,1.0,161.9
2016-09-12,14.5,-1,7.0,241.1
2016-09-13,11.7,-1,0.0,366.9
2016-09-14,9.3,-1,0.0,383.0
2016-09-15,9.9,-1,0.0,8.5
2016-09-16,10.5,-1,7.0,173.1
2016-09-17,9.5,-1,8.0,2.8
2016-09-18,7.3,-1,7.0,203.2
2016-09-19,6.2,-1,0.0,27.6
2016-09-20,8.2,-1,0.0,288.0
2016-09-21,6.4,-1,0.0,299.6
2016-09-22,8.9,-1,5.0,90.1
2016-09-23,7.4,-1,0.0,24.1
2016-09-24,8.4,-1,8.0,6.4
2016-09-25,11.2,-1,8.0,15.1
2016-09-26,12.1,-1,8.0,53.0
2016-09-27,10.0,-1,8.0,109.2
2016-09-28,11.2,-1,8.0,1.5
2016-09-29,12.0,-1,8.0,8.8
2016-09-30,10.7,-1,7.0,105.8
2016-10-01,7.5,-1,0.0,236.7
2016-10-02,4.2,-1,0.0,185.6
2016-10-03,4.7,-1,0.0,303.9
2016-10-04,5.5,-1,3.0,184.1
2016-10-05,5.5,-1,1.0,254.7
2016-10-06,4.7,-1,0.0,212.1
2016-10-07,5.8,-1,0.0,233.7
2016-10-08,6.9,-1,5.0,158.6
2016-10-09,5.2,-1,8.0,-0.1
2017-09-09,11.4,-1,7.0,0.4
2017-09-10,14.2,-1,7.0,0.9
2017-09-11,13.0,-1,7.0,156.3
2017-09-12,13.4,0,0.0,46.9
2017-09-13,12.5,-1,5.0,149.6
2017-09-14,11.7,-1,1.0,18.3
2017-09-15,10.7,-1,7.0,88.2
2017-09-16,9.6,-1,7.0,100.2
2017-09-17,7.5,-1,3.0,291.4
2017-09-18,9.1,-1,8.0,49.5
2017-09-19,7.8,-1,7.0,10.5
2017-09-20,8.2,-1,8.0,19.5
2017-09-21,11.6,-1,7.0,6.9
2017-09-22,9.8,-1,7.0,2.1
2017-09-23,9.7,-1,5.0,156.4
2017-09-24,9.8,-1,0.0,271.3
2017-09-25,9.0,-1,0.0,191.7
2017-09-26,8.5,-1,0.0,0.9
2017-09-27,10.2,-1,7.0,65.2
2017-09-28,7.3,-1,9.0,70.1
2017-09-29,7.7,-1,0.0,235.2
2017-09-30,7.3,-1,8.0,0.2
2017-10-01,7.9,0,7.0,0.4
2017-10-02,7.6,0,7.0,0.0
2017-10-03,7.4,2,8.0,0.4
2017-10-04,8.7,-1,8.0,54.7
2017-10-05,7.4,-1,0.0,0.6
2017-10-06,8.4,-1,7.0,7.5
2017-10-07,6.7,-1,7.0,4.7
2017-10-08,8.0,-1,7.0,0.8
2017-10-09,8.0,-1,8.0,0.9
2018-09-09,15.9,-1,1.0,16.8
2018-09-10,15.3,-1,7.0,13.1
2018-09-11,14.9,-1,7.0,2.9
2018-09-12,13.2,-1,8.0,127.1
2018-09-13,10.9,-1,7.0,280.9
2018-09-14,10.2,-1,0.0,80.4
2018-09-15,11.0,-1,0.0,9.9
2018-09-16,10.1,-1,7.0,323.1
2018-09-17,8.8,-1,0.0,3.8
2018-09-18,11.5,-1,1.0,54.1
2018-09-19,15.4,-1,7.0,265.4
2018-09-20,14.4,-1,0.0,92.5
2018-09-21,14.0,-1,7.0,54.0
2018-09-22,12.8,-1,0.0,65.9
2018-09-23,7.9,-1,1.0,258.2
2018-09-24,5.2,-1,0.0,192.3
2018-09-25,6.1,-1,0.0,318.0
2018-09-26,7.9,-1,1.0,-0.1
2018-09-27,7.7,-1,0.0,232.4
2018-09-28,4.7,-1,8.0,148.3
2018-09-29,2.9,-1,1.0,208.2
2018-09-30,8.1,-1,8.0,13.6
2018-10-01,7.3,-1,1.0,162.0
2018-10-02,6.1,-1,7.0,85.3
2018-10-03,5.3,-1,8.0,0.2
2018-10-04,2.4,-1,8.0,253.2
2018-10-05,3.3,-1,0.0,22.1
2018-10-06,4.0,-1,0.0,25.2
2018-10-07,1.9,-1,5.0,45.7
2018-10-08,2.2,-1,1.0,24.1
2018-10-09,10.5,0,8.0,0.6
2005-01-01,-1.0,15,,44.8
2005-01-02,0.2,15,,0.1
2005-01-03,-1.4,19,,45.4
2005-01-04,-1.8,19,,1.6
2005-01-05,-1.5,20,,0.2
2005-01-06,-1.3,27,,0.2
2005-01-07,1.9,28,,0
2005-01-08,2.5,23,,0.2
2005-01-09,1.2,17,,0.2
2005-01-10,-0.6,20,,0.2
2005-01-11,3.5,15,,58.1
2005-01-12,0.3,15,,0
2005-01-13,2.7,14,,0.1
2005-01-14,-0.8,12,,0.7
2005-01-15,-6.0,13,,-
2005-01-16,-1.5,15,,-
2005-01-17,2.3,13,,-
2005-01-18,0.8,11,,-
2005-01-19,-0.6,11,,-
2005-01-20,-1.0,12,,-
2005-01-21,-0.7,17,,0.4
2005-01-22,-1.0,21,,0.5
2005-01-23,-2.8,21,,0.7
2005-01-24,-5.8,20,,0.4
2005-01-25,-4.8,19,,19.8
2005-01-26,-5.6,19,,0.7
2005-01-27,-6.1,21,,9
2005-01-28,-13.8,21,,1.9
2005-01-29,-10.5,22,,30.3
2005-01-30,-7.5,24,,0.5
2005-01-31,-2.2,33,,102.7
2005-02-01,-4.1,33,,1
2005-02-02,-7.1,32,,1.4
2005-02-03,-5.3,32,,0.6
2005-02-04,-2.5,32,,0.8
2005-02-05,-0.4,31,,0.2
2005-02-06,1.4,27,,0.5
2005-02-07,-0.3,24,,1.3
2005-02-08,-2.0,23,,36.5
2005-02-09,-6.9,23,,1
2005-02-10,-5.4,23,,0.7
2005-02-11,-0.2,27,,14.2
2005-02-12,-4.0,26,,19.4
2005-02-13,-3.1,26,,0.9
2005-02-14,-7.2,26,,3.1
2005-02-15,-9.1,27,,94
2005-02-16,-11.8,26,,124.1
2005-02-17,-7.0,26,,1.6
2005-02-18,-5.1,26,,0.5
2005-02-19,-2.7,26,,0.9
2005-02-20,-4.4,27,,2
2005-02-21,-7.7,26,,31.5
2005-02-22,-13.5,26,,121.8
2005-02-23,-13.5,26,,153.8
2005-02-24,-14.4,26,,143.6
2005-02-25,-9.4,26,,57.2
2005-02-26,-10.8,26,,118.9
2005-02-27,-10.8,27,,181.4
2005-02-28,-14.0,27,,79.9
2005-03-01,-14.2,27,,222.8
2005-03-02,-13.6,27,,58.3
2005-03-03,-13.1,27,,177.5
2005-03-04,-13.3,27,,178.9
2005-03-05,-7.6,27,,118.6
2005-03-06,-11.0,27,,191.9
2005-03-07,-6.3,27,,78.9
2005-03-08,-5.5,29,,108.2
2005-03-09,-10.5,28,,232.3
2005-03-10,-12.1,28,,42.3
2005-03-11,-13.7,28,,248.2
2005-03-12,-9.2,28,,63.2
2005-03-13,-12.3,29,,209
2005-03-14,-13.5,29,,214.6
2005-03-15,-12.7,29,,206
2005-03-16,-11.5,29,,174.7
2005-03-17,-7.4,28,,2.4
2005-03-18,-6.7,34,,38.5
2005-03-19,-6.4,33,,122.1
2005-03-20,-5.6,32,,142.1
2005-03-21,-3.5,32,,119
2005-03-22,-3.2,32,,191.8
2005-03-23,-2.0,31,,6.5
2005-03-24,3.2,30,,110.1
2005-03-25,4.8,25,,199.5
2005-03-26,2.2,19,,218.7
2005-03-27,-0.7,17,,122.3
2005-03-28,-2.3,17,,113.1
2005-03-29,-2.4,17,,102.6
2005-03-30,-1.5,16,,115.4
2005-03-31,1.8,15,,274.4
2005-04-01,1.6,13,,262
2005-04-02,2.4,11,,51.5
2005-04-03,5.9,8,,177.8
2005-04-04,5.1,4,,225.7
2005-04-05,6.2,0,,142.4
2005-04-06,3.0,0,,179.1
2005-04-07,3.9,0,,23.6
2005-04-08,5.4,-1,,48.6
2006-01-01,-0.8,30,7.0,0.4
2006-01-02,-0.4,30,7.0,0.4
2006-01-03,-3.0,31,7.0,1.6
2006-01-04,-2.4,31,8.0,0.5
2006-01-05,-2.5,31,7.0,0.5
2006-01-06,-1.5,31,7.0,0.4
2006-01-07,-4.9,30,8.0,0.5
2006-01-08,-9.2,30,0.0,47.9
2006-01-09,-4.4,30,9.0,0.3
2006-01-10,-1.7,30,7.0,0.8
2006-01-11,1.9,29,7.0,0.1
2006-01-12,2.1,20,8.0,76.0
2006-01-13,-0.9,20,0.0,0.8
2006-01-14,-0.4,20,8.0,27.2
2006-01-15,-0.5,20,7.0,0.4
2006-01-16,-1.8,19,7.0,0.2
2006-01-17,-9.1,19,8.0,0.4
2006-01-18,-18.4,20,0.0,93.4
2006-01-19,-21.9,20,0.0,97.7
2006-01-20,-23.1,20,0.0,57.1
2006-01-21,-22.4,20,0.0,89.1
2006-01-22,-23.8,20,0.0,100.6
2006-01-23,-13.5,20,0.0,0.3
2006-01-24,-2.3,20,8.0,0.2
2006-01-25,-0.8,20,7.0,0.9
2006-01-26,-4.0,24,7.0,1.3
2006-01-27,0.1,24,8.0,102.0
2006-01-28,-4.1,24,7.0,28.4
2006-01-29,0.6,24,8.0,96.2
2006-01-30,0.1,22,8.0,35.6
2006-01-31,-6.9,21,7.0,1.6
2006-02-01,-5.2,22,8.0,0.6
2006-02-02,-10.9,28,7.0,0.6
2006-02-03,-17.1,32,8.0,8.2
2006-02-04,-21.9,28,0.0,79.2
2006-02-05,-20.6,27,0.0,129.5
2006-02-06,-21.3,30,0.0,61.4
2006-02-07,-18.8,30,8.0,39.0
2006-02-08,-14.7,29,7.0,42.4
2006-02-09,-13.4,29,7.0,0.9
2006-02-10,-9.2,29,7.0,1.3
2006-02-11,-9.0,29,7.0,83.2
2006-02-12,-7.2,29,8.0,1.5
2006-02-13,-4.8,31,8.0,1.3
2006-02-14,-4.1,33,8.0,1.9
2006-02-15,-7.6,33,7.0,2.3
2006-02-16,-8.5,32,8.0,28.8
2006-02-17,-12.7,34,8.0,85.1
2006-02-18,-10.6,33,7.0,2.6
2006-02-19,-3.5,35,7.0,1.7
2006-02-20,-3.1,34,7.0,16.2
2006-02-21,-6.5,33,7.0,37.8
2006-02-22,-5.0,33,7.0,2.3
2006-02-23,-6.5,33,8.0,49.1
2006-02-24,-2.9,32,8.0,4.5
2006-02-25,-2.4,32,7.0,106.5
2006-02-26,-11.5,32,0.0,126.9
2006-02-27,-15.0,32,0.0,192.7
2006-02-28,-13.4,31,7.0,54.5
2006-03-01,-9.6,32,8.0,81.2
2006-03-02,-11.1,32,7.0,7.6
2006-03-03,-11.3,32,7.0,11.9
2006-03-04,-10.6,34,1.0,4.3
2006-03-05,-7.5,36,8.0,4.2
2006-03-06,-9.3,35,0.0,50.6
2006-03-07,-10.2,37,7.0,131.0
2006-03-08,-12.8,36,8.0,5.7
2006-03-09,-14.8,36,0.0,167.9
2006-03-10,-14.0,36,8.0,150.9
2006-03-11,-13.8,35,0.0,175.0
2006-03-12,-9.7,35,0.0,207.1
2006-03-13,-6.1,35,0.0,237.6
2006-03-14,-5.5,35,0.0,12.3
2006-03-15,-5.2,35,5.0,40.0
2006-03-16,-5.0,35,8.0,108.6
2006-03-17,-5.3,35,7.0,144.7
2006-03-18,-2.9,34,1.0,6.9
2006-03-19,-3.6,42,7.0,42.6
2006-03-20,-6.7,42,3.0,218.9
2006-03-21,-7.9,41,0.0,159.1
2006-03-22,-7.6,40,5.0,215.6
2006-03-23,-9.6,40,8.0,226.9
2006-03-24,-9.2,39,0.0,106.3
2006-03-25,-6.9,39,0.0,190.7
2006-03-26,-4.8,39,5.0,199.4
2006-03-27,-5.9,39,0.0,57.9
2006-03-28,-2.2,39,8.0,2.9
2006-03-29,-1.6,41,8.0,4.1
2006-03-30,-0.8,47,7.0,3.0
2006-03-31,1.5,46,8.0,6.7
2006-04-01,1.5,47,7.0,3.3
2013-06-11,12.8,-1,7.0,342.45
2013-06-12,11.4,-1,1.0,32.2
2013-06-13,13.9,-1,0.0,26.3
2013-06-14,13.8,-1,7.0,0.2
2013-06-15,15.6,-1,7.0,353.7
2013-06-16,12.2,-1,0.0,96.45
2013-06-17,13.0,-1,0.0,5.8
2013-06-18,14.8,-1,1.0,669.25
2013-06-19,14.8,-1,0.0,607.6
2013-06-20,13.1,-1,0.0,1.7
2013-06-21,17.9,-1,1.0,112.4
2013-06-22,18.6,-1,3.0,8.9
2013-06-23,18.0,-1,0.0,19.0
2013-06-24,19.0,-1,0.0,63.0
2013-06-25,21.6,-1,7.0,4.4
2013-06-26,24.2,-1,0.0,17.25
2013-06-27,21.2,-1,7.0,6.2
2013-06-28,17.8,-1,3.0,214.3
2013-06-29,17.7,-1,0.0,1.6
2013-06-30,17.0,-1,7.0,117.0
2013-07-01,18.0,-1,8.0,537.4
2013-07-02,16.3,-1,7.0,39.0
2013-07-03,16.9,-1,5.0,371.25
2013-07-04,17.2,-1,0.0,308.0
2013-07-05,21.1,-1,7.0,117.35
2013-07-06,18.2,-1,8.0,5.4
2013-07-07,19.1,-1,8.0,779.0
2013-07-08,16.0,-1,0.0,5.0
2013-07-09,16.0,-1,0.0,603.2
2013-07-10,15.4,-1,0.0,1.5
2013-07-11,16.0,-1,8.0,616.0
2013-07-12,16.1,-1,0.0,707.6
2013-07-13,17.6,-1,0.0,608.2
2013-07-14,18.2,-1,0.0,503.9
2013-07-15,17.1,-1,7.0,640.0
2013-07-16,14.4,-1,0.0,577.7
2013-07-17,15.8,-1,1.0,690.4
2013-07-18,12.8,-1,0.0,1.8
2013-07-19,12.9,-1,0.0,11.95
2013-07-20,14.8,-1,8.0,21.15
2013-07-21,14.2,-1,3.0,1.5
2013-07-22,13.9,-1,8.0,2.2
2013-07-23,17.7,-1,7.0,2.1
2013-07-24,16.3,-1,0.0,1.9
2013-07-25,17.9,-1,5.0,239.2
2013-07-26,18.7,-1,1.0,234.2
2013-07-27,18.6,-1,0.0,726.25
2013-07-28,19.1,-1,0.0,462.3
2013-07-29,18.7,-1,0.0,2.3
2013-07-30,19.4,-1,8.0,0.5
2013-07-31,18.7,-1,7.0,104.2
2013-08-01,16.0,-1,7.0,4.2
2013-08-02,17.8,-1,7.0,72.05000000000001
2013-08-03,18.5,-1,0.0,594.4000000000001
2013-08-04,19.5,-1,0.0,415.8
2013-08-05,18.2,-1,5.0,484.95
2013-08-06,18.3,-1,0.0,538.25
2013-08-07,18.9,-1,0.0,2.7
2013-08-08,21.0,-1,7.0,1.8
2013-08-09,19.5,-1,7.0,0.9
2013-08-10,17.0,-1,8.0,1.6
2013-08-11,16.8,-1,7.0,75.6
2013-08-12,14.8,-1,3.0,11.8
2013-08-13,15.1,-1,0.0,227.8
2013-08-14,12.9,-1,7.0,0.4
2013-08-15,14.2,-1,8.0,353.65
2013-08-16,14.9,-1,7.0,569.6
2013-08-17,13.9,-1,0.0,1.4
2013-08-18,17.6,-1,8.0,15.8
2013-08-19,16.7,-1,7.0,339.9
2013-08-20,15.0,-1,0.0,229.55
2013-08-21,15.8,-1,7.0,221.1
2013-08-22,14.1,-1,1.0,3.2
2013-08-23,12.3,-1,0.0,535.3
2013-08-24,11.6,-1,0.0,607.9
2013-08-25,12.8,-1,0.0,782.8
2013-08-26,14.5,-1,0.0,731.1
2013-08-27,13.3,-1,0.0,664.9
2013-08-28,14.0,-1,0.0,2.0
2013-08-29,12.6,-1,0.0,1.6
2013-08-30,11.9,-1,1.0,1.0
2013-08-31,12.4,-1,0.0,1.1
2013-09-01,13.6,-1,1.0,0.7
2013-09-02,10.7,-1,3.0,1.5
2013-09-03,12.8,-1,0.0,1.8
2013-09-04,12.7,-1,0.0,2.5
2013-09-05,12.7,-1,0.0,4.2
2013-09-06,12.3,-1,0.0,1.6
2013-09-11,13.6,-1,7.0,3.5
2013-09-12,13.9,-1,7.0,3.7
2013-09-13,12.6,-1,5.0,4.95
2013-09-14,11.1,-1,0.0,688.6
2013-09-15,10.8,-1,0.0,3.0
2013-09-16,12.1,-1,5.0,1.7
2013-09-17,11.3,-1,7.0,0.8
2013-09-18,14.0,-1,1.0,0.3
2013-09-19,13.7,-1,8.0,0.2
2013-09-20,13.1,-1,8.0,0.8
2013-09-21,13.3,-1,7.0,1.1
2013-09-22,9.6,-1,7.0,102.5
2013-09-23,8.7,-1,7.0,1.2
2013-09-24,6.6,-1,7.0,2.6
2013-09-25,3.4,-1,8.0,3.1
2013-09-26,3.9,-1,0.0,1.0
2013-09-27,6.3,-1,7.0,1.3
2013-09-28,6.6,-1,0.0,1.1
2013-09-29,5.0,-1,8.0,0.6
2013-09-30,3.9,-1,7.0,1.2
2013-10-01,3.9,-1,7.0,1.2
2013-10-02,3.7,-1,7.0,1.8
2013-10-03,4.9,-1,8.0,559.6
2013-10-04,4.6,-1,0.0,439.3
2013-10-05,7.6,-1,0.0,0.7
2013-10-06,10.1,-1,8.0,0.9
2013-10-07,8.9,-1,7.0,0.6
2013-10-08,8.8,-1,9.0,0.4
2013-10-09,11.9,-1,8.0,0.3
2013-10-10,11.4,-1,7.0,0.3
2013-10-11,6.4,-1,7.0,129.8
2013-10-12,4.5,-1,0.0,1.6
2013-10-14,0.5,-1,0.0,310.7
2013-10-15,7.7,-1,5.0,0.5
2013-10-16,0.1,-1,5.0,231.35
2013-10-17,1.0,-1,7.0,0.5
2013-10-18,1.8,-1,8.0,1.0
2013-10-19,-0.7,-1,0.0,1.3
2013-10-20,-2.5,-1,0.0,2.3
2013-10-21,-2.0,-1,7.0,2.25
2013-10-22,-0.7,-1,7.0,1.3
2013-10-23,6.1,-1,8.0,0.3
2013-10-24,9.9,-1,8.0,0.3
2013-10-25,6.3,-1,7.0,0.7
2013-10-26,3.9,-1,0.0,0.5
2013-10-28,10.2,-1,7.0,0.4
2013-10-29,8.9,-1,7.0,0.4
2013-10-30,4.0,-1,7.0,0.8
2013-10-31,2.0,-1,0.0,1.5
2013-11-01,7.1,-1,7.0,0.6
2013-11-02,5.6,-1,7.0,0.6
2013-11-03,1.9,-1,5.0,0.6
2013-11-04,4.7,-1,8.0,0.4
2013-11-05,5.5,-1,7.0,0.3
2013-11-06,2.6,-1,7.0,1.0
2013-11-07,2.3,-1,8.0,0.8
2013-11-08,3.4,-1,9.0,0.6
2013-11-09,4.9,-1,1.0,0.4
2013-11-10,4.0,-1,7.0,0.5
2013-11-11,-0.2,-1,5.0,1.3
2013-11-12,2.7,-1,3.0,0.7
2013-11-13,4.9,-1,8.0,0.3
2013-11-14,1.8,-1,1.0,0.9
2013-11-15,2.6,-1,8.0,0.7
2013-11-16,5.6,-1,7.0,0.5
2013-11-17,4.8,-1,7.0,0.8
2013-11-18,0.6,-1,0.0,1.05
2013-11-19,4.1,-1,8.0,0.4
2013-11-20,2.9,-1,7.0,0.6
2013-11-21,2.2,-1,8.0,0.4
2013-11-22,4.9,-1,7.0,0.6
2013-11-23,-0.6,-1,8.0,1.2
2013-11-24,-1.1,-1,8.0,1.1
2013-11-25,-3.8,-1,8.0,1.2
2013-11-26,-5.1,-1,1.0,1.5
2013-11-27,2.5,-1,8.0,0.6
2013-11-28,2.3,-1,7.0,0.5
2013-11-29,-3.2,-1,7.0,2.4
2013-11-30,-3.8,-1,8.0,1.3
2013-12-01,-1.4,2,5.0,1.3
2013-12-02,-4.0,4,1.0,1.2
2013-12-03,1.3,4,7.0,0.7
2013-12-04,-8.9,4,1.0,2.0
2013-12-05,-3.0,4,8.0,0.9
2013-12-06,0.6,5,8.0,0.3
2013-12-07,-2.2,9,8.0,0.7
2013-12-08,-5.2,9,7.0,0.8
2013-12-09,-8.0,9,7.0,1.2
2013-12-10,-6.3,9,8.0,1.1
2013-12-11,1.1,8,8.0,0.8
2013-12-12,2.2,7,8.0,0.7
2013-12-13,1.0,3,0.0,0.4
2013-12-14,-6.1,3,3.0,1.0
2013-12-15,-1.5,3,7.0,0.3
2013-12-16,2.6,3,7.0,0.5
2013-12-17,3.5,-1,7.0,0.4
2013-12-18,-0.2,-1,7.0,0.8
2013-12-19,0.6,-1,8.0,0.3
2013-12-20,1.5,-1,8.0,0.4
2013-12-21,2.3,1,8.0,0.4
2013-12-22,4.6,-1,8.0,0.2
2013-12-23,2.9,-1,0.0,0.4
2013-12-24,2.4,-1,8.0,0.4
2013-12-25,4.2,-1,7.0,0.2
2013-12-26,3.8,-1,8.0,0.3
2013-12-27,3.3,-1,8.0,0.2
2013-12-28,4.8,-1,7.0,0.3
2013-12-29,4.0,-1,7.0,0.3
2013-12-30,2.9,-1,8.0,0.3
2013-12-31,2.3,-1,0.0,0.5
2014-01-01,3.2,-1,7.0,0.2
2014-01-02,-0.4,1,7.0,0.3
2014-01-03,-0.3,1,8.0,0.2
2014-01-04,0.6,1,8.0,0.3
2014-01-05,2.3,-1,8.0,0.4
2014-01-06,1.0,-1,9.0,0.2
2014-01-07,2.1,-1,7.0,0.3
2014-01-08,1.4,5,0.0,0.5
2014-01-09,2.1,2,8.0,0.5
2014-01-10,-0.3,-1,8.0,0.4
2014-01-11,-5.4,1,8.0,0.7
2014-01-12,-9.6,2,7.0,0.9
2014-01-13,-11.5,3,7.0,1.2
2014-01-14,-13.9,3,7.0,3.0
2014-01-15,-11.7,3,7.0,3.0
2014-01-16,-14.2,3,1.0,1.7
2014-01-17,-14.5,3,7.0,1.6
2014-01-18,-16.8,3,5.0,1.4
2014-01-19,-17.2,3,0.0,2.6
2014-01-20,-19.5,3,0.0,2.7
2014-01-21,-16.7,4,0.0,1.9
2014-01-22,-17.2,4,5.0,3.0
2014-01-23,-19.1,4,5.0,1.7
2014-01-24,-20.0,4,7.0,2.3
2014-01-25,-11.4,4,7.0,1.8
2014-01-26,-8.8,4,8.0,0.9
2014-01-27,-11.4,5,7.0,0.3
2014-01-28,-12.8,9,8.0,0.5
2014-01-29,-13.0,8,7.0,246.1
2014-01-30,-12.5,8,8.0,0.6
2014-01-31,-11.3,7,5.0,0.4
2014-02-01,-7.1,11,7.0,0.2
2014-02-02,-4.5,15,7.0,0.2
2014-02-03,-1.4,17,8.0,0.6
2014-02-04,-0.1,15,7.0,0.4
2014-02-05,-2.9,14,8.0,0.3
2014-02-06,-5.2,14,1.0,0.7
2014-02-07,-4.2,13,7.0,0.5
2014-02-08,0.8,13,8.0,0.4
2014-02-09,1.7,12,8.0,0.4
2014-02-10,0.9,9,8.0,0.2
2014-02-11,0.1,11,7.0,0.6
2014-02-12,0.1,13,7.0,0.4
2014-02-13,0.7,11,8.0,0.6
2014-02-14,0.2,10,8.0,0.3
2014-02-15,-0.6,10,8.0,0.3
2014-02-16,0.5,10,8.0,0.3
2014-02-17,1.3,10,7.0,0.5
2014-02-18,0.8,8,7.0,0.7
2014-02-19,0.1,8,8.0,1.0
2014-02-20,-3.5,8,7.0,0.4
2014-02-21,-3.5,8,8.0,0.4
2014-02-22,1.1,10,7.0,0.5
2014-02-23,2.5,8,7.0,0.6
2014-02-24,3.6,7,8.0,0.5
2014-02-25,0.9,4,7.0,0.3
2014-02-26,-1.9,3,0.0,0.4
2014-02-27,0.3,3,7.0,0.3
2014-02-28,0.0,3,7.0,0.4
2014-03-01,-0.5,3,8.0,0.9
2014-03-02,-0.1,3,8.0,0.2
2014-03-03,0.5,3,7.0,0.5
2014-03-04,0.8,3,7.0,0.6
2014-03-05,0.6,3,7.0,0.5
2014-03-06,-0.1,3,8.0,0.6
2014-03-07,1.9,3,8.0,0.4
2014-03-08,3.0,-1,5.0,1.2
2006-04-02,-1.0,38,8.0,4.1
2006-04-03,0.5,41,9.0,3.2
2006-04-04,1.2,37,8.0,3.9
2006-04-05,0.3,36,8.0,8.2
2006-04-06,0.4,38,9.0,31.8
2006-04-07,-0.5,33,5.0,8.2
2006-04-08,1.3,31,7.0,-
2006-04-09,3.6,31,7.0,-
2006-04-10,1.5,27,7.0,-
2006-04-11,0.9,26,7.0,5.4
2006-04-12,1.6,25,8.0,157.9
2006-04-13,1.8,24,7.0,-
2006-04-14,3.3,24,7.0,-
2006-04-15,2.9,22,8.0,-
2006-04-16,3.5,19,5.0,-
2006-04-17,3.5,14,0.0,-
2006-04-18,3.3,11,5.0,-
2006-04-19,3.3,9,7.0,88.6
2006-04-20,3.0,0,0.0,13.5
2006-04-21,4.4,-1,7.0,169.8
2006-04-22,4.4,-1,0.0,239.6
2006-04-23,4.2,-1,0.0,290.7
2006-04-24,5.3,-1,0.0,284.7
2006-04-25,7.2,-1,0.0,81.6
2006-04-26,8.7,-1,7.0,200
2006-04-27,9.3,-1,0.0,174.2
2006-04-28,9.0,-1,3.0,149.7
2006-04-29,8.9,-1,7.0,169.5
2006-04-30,7.4,-1,0.0,300.4
2006-05-01,7.7,-1,0.0,250.3
2006-05-02,9.9,-1,1.0,83.4
